Date,GOOG_Open,GOOG_High,GOOG_Low,GOOG_Close,GOOG_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume
2015-02-25,26.563738207513403,27.075284923200982,26.54118435794372,26.958799362182617,36519991,37.86256178976019,37.98317010486999,37.73333671709677,37.89702224731445,29759800,18.863500595092773,19.392499923706055,18.82699966430664,19.26849937438965,63490000
2015-02-26,26.92608343016856,27.567003326251417,26.841321155790148,27.534286499023438,46230579,37.89702082639561,38.10377699130879,37.81086968574012,37.95732498168945,28957300,19.203500747680664,19.4685001373291,19.163999557495117,19.239999771118164,53742000
2015-02-27,27.472823377117432,27.99180459869573,27.40639996955429,27.679027557373047,48203982,38.01763673427424,38.07794090161903,37.61273450810441,37.77641677856445,33807700,19.200000762939453,19.29949951171875,18.989500045776367,19.007999420166016,50646000
2015-03-02,27.784606778409266,28.36059165033364,27.69637468700627,28.32044219970703,42592618,37.621345575739305,38.06932170904223,37.51796747923261,37.80226135253906,31924000,19.042499542236328,19.295000076293945,18.974000930786133,19.283000946044922,42784000
2015-03-03,28.276328622302362,28.52119573466773,28.081523660464953,28.434452056884766,34095352,37.52658601003207,37.759189202905915,37.121683790622356,37.28536605834961,31748600,19.197500228881836,19.30500030517578,19.079999923706055,19.230499267578125,38930000
2015-03-04,28.3467134804433,28.606451521077684,28.155380246775756,28.421066284179688,37536775,37.05275180149075,37.225050776577994,36.940760261064206,37.095829010009766,25748700,19.285499572753906,19.395000457763672,19.109500885009766,19.13599967956543,45182000
2015-03-05,28.502855095630956,28.646109486244605,28.42305106340804,28.51822280883789,27792094,37.104455551201774,37.25091088183509,36.889082578052786,37.138916015625,23193500,19.280500411987305,19.42099952697754,19.194499969482422,19.39150047302246,53870000
2015-03-06,28.495915494115135,28.58513924260448,28.093419821169103,28.139270782470703,33182854,37.044144403759944,37.13890901990797,36.31187774752001,36.49279022216797,36248800,19.275999069213867,19.350000381469727,18.944000244140625,19.004499435424805,52540000
2015-03-09,28.09837421191838,28.2674038770577,27.933561424242914,28.197017669677734,21242161,36.34633637357403,37.15614073573164,36.34633637357403,36.914920806884766,32108000,18.920000076293945,18.96649932861328,18.763999938964844,18.92799949645996,46228000
2015-03-10,27.969004891185083,27.998744876659824,27.49711275825664,27.5109920501709,35846146,36.484180869896086,36.79431848157429,36.20850372314453,36.20850372314453,39159700,18.872499465942383,18.888500213623047,18.458999633789062,18.475500106811523,62420000
2015-03-11,27.51743367620255,27.666139285069335,27.296358560536824,27.321142196655273,36415706,36.449710520954255,36.50139791333725,36.04480842019615,36.1654167175293,32215300,18.530500411987305,18.667499542236328,18.312999725341797,18.318500518798828,49902000
2015-03-12,27.436637791154656,27.578401857229135,27.285452113348743,27.53577423095703,27792094,35.60545780713583,35.88113492128004,35.20055560796696,35.33839416503906,59992500,18.44099998474121,18.774999618530273,18.375999450683594,18.711999893188477,56200000
2015-03-13,27.436140684791667,27.6790263814099,26.976146472060318,27.12980842590332,34071287,35.06272566378617,35.72607490962062,34.98519125099172,35.64854049682617,58007700,18.576000213623047,18.699499130249023,18.333999633789062,18.52899932861328,52234000
2015-03-16,27.30973996311476,27.60219482088644,27.06437609772919,27.486204147338867,32819860,35.72607733730796,35.872529412354176,35.56239174010166,35.803611755371094,35273500,18.518999099731445,18.69700050354004,18.336000442504883,18.667499542236328,47082000
2015-03-17,27.34741326161278,27.451011170043586,27.163514554837352,27.304288864135742,36110871,35.63992328536168,36.036212104814,35.4503972791866,35.924217224121094,31673400,18.555500030517578,18.725000381469727,18.48200035095215,18.59600067138672,40740000
2015-03-18,27.38657065708889,27.74743031596581,27.11394498549562,27.733551025390625,42690887,35.691599874076545,36.897689517250505,35.60545202227693,36.61339569091797,44194800,18.49850082397461,18.79949951171875,18.334999084472656,18.756999969482422,53082000
2015-03-19,27.72809931802423,27.797990650805573,27.56724932931423,27.65870475769043,23945563,36.40664812415059,36.690942043239836,36.372190943986325,36.4324951171875,33879100,18.693500518798828,18.855499267578125,18.609500885009766,18.66200065612793,38314000
2015-03-20,27.840127411574528,27.843597234658656,27.71124908105473,27.776182174682617,52337299,36.66509586950304,37.02692088436452,36.60479170035946,36.940773010253906,71904500,18.81450080871582,18.9685001373291,18.79599952697754,18.92449951171875,75272000
2015-03-23,27.779653058059857,27.87531968015956,27.551636390259958,27.699350357055664,32876014,36.94076080500868,37.156133705456654,36.854609673031696,36.92353057861328,26246100,18.903499603271484,19.088499069213867,18.746999740600586,18.75550079345703,44786000
2015-03-24,27.88523038548926,28.48153933079752,27.81831400086809,28.263437271118164,51665459,36.85461119108026,37.19059240380548,36.828767493587485,36.95799255371094,25513300,18.699499130249023,18.761999130249023,18.613500595092773,18.704500198364258,44564000
2015-03-25,28.278805330590778,28.3660457763184,27.69588079269411,27.698110580444336,43045859,36.975226425715476,36.98384318404819,35.7002189578974,35.71744918823242,43469900,18.758499145507812,19.024999618530273,18.51449966430664,18.54800033569336,68590000
2015-03-26,27.638878205937708,27.703813196896583,27.29487273364323,27.518924713134766,31452115,35.51070340026142,35.8466847743991,35.25225315584964,35.5020866394043,37495600,18.47949981689453,18.56999969482422,18.282499313354492,18.36750030517578,58600000
2015-03-27,27.411358135821295,27.524373869908562,27.169958954790843,27.180368423461914,37949906,35.4245403962472,35.6916040260209,35.17471028243404,35.295318603515625,34401400,18.355499267578125,18.65850067138672,18.328500747680664,18.527999877929688,52196000
2015-03-30,27.342953374304766,27.4346552948296,27.171942299621627,27.363277435302734,25750504,35.40730952127593,35.78636799357241,35.243627272267126,35.28670120239258,35049700,18.5935001373291,18.805999755859375,18.577499389648438,18.72949981689453,36418000
2015-03-31,27.26265344416291,27.49612133845569,27.100068535286116,27.163516998291016,31760961,35.13162207767421,35.34699495119861,34.92486595943517,35.02824401855469,34887200,18.66200065612793,18.885000228881836,18.57550048828125,18.604999542236328,50122000
2015-04-01,27.193254377286877,27.31915774627908,26.74218122171164,26.893861770629883,39261497,34.976559432459226,35.11439796404836,34.726729353305664,35.07994079589844,36865300,18.604999542236328,18.658000946044922,18.41699981689453,18.51300048828125,49162000
2015-04-02,26.809101451200476,26.809101451200476,26.46197316046422,26.54539680480957,34327989,35.02825034938422,35.09717125880649,34.56304406977347,34.70949935913086,37487500,18.524999618530273,18.663999557495117,18.450000762939453,18.612499237060547,37506000
2015-04-06,26.381324954803386,26.688153996672348,26.249968458121224,26.606613159179688,26488525,34.75256753109564,35.993114118356345,34.61472902140001,35.79497146606445,39223700,18.5049991607666,19.010000228881836,18.468000411987305,18.851999282836914,61014000
2015-04-07,26.6717972755712,26.900306922969932,26.56869423536442,26.619253158569336,26057345,35.84668048528696,36.10512741244379,35.58823355813013,35.77775955200195,28809400,18.8075008392334,18.965499877929688,18.701499938964844,18.720500946044922,39098000
2015-04-08,26.68667020611325,26.957809398214504,26.68667020611325,26.84677505493164,23570536,35.717443853961,35.91558654372626,35.35561892995398,35.6829833984375,24753400,18.732999801635742,19.07900047302246,18.732500076293945,19.059999465942383,52728000
2015-04-09,26.81802059974582,26.863625067033382,26.543413523710978,26.80562973022461,31157308,35.53652986513463,35.85528084920714,35.53652986513463,35.73467254638672,25723900,19.033000946044922,19.22100067138672,18.940000534057617,19.177000045776367,47846000
2015-04-10,26.88047750442442,26.88047750442442,26.633627112878507,26.7674617767334,28189181,35.86390618529584,36.139583310927456,35.67437692905014,35.94144058227539,28022000,19.215499877929688,19.356000900268555,19.06599998474121,19.13249969482422,51470000
2015-04-13,26.688154982898237,26.968217100972034,26.6336294637626,26.725826263427734,32906096,35.66576821441386,36.23435277266887,35.657151454527465,35.97590255737305,30276700,19.17650032043457,19.263999938964844,19.006999969482422,19.118000030517578,37890000
2015-04-14,26.581084734103374,26.64651459246075,26.176706290793547,26.290613174438477,52082601,36.010359657134515,36.20850239369139,35.65714812043213,35.88113784790039,24244400,19.175500869750977,19.390499114990234,19.06049919128418,19.25550079345703,51672000
2015-04-15,26.206843658497913,26.505741401229518,25.93520962194962,26.396690368652344,46376979,35.97588946413977,36.57893426980341,35.90697184178582,36.40663528442383,27343600,19.232500076293945,19.288999557495117,19.082000732421875,19.172500610351562,38664000
2015-04-16,26.266325874714706,26.548371279577182,26.251951706876543,26.45964241027832,25997180,36.13958310897097,36.47556439856129,36.02758825033067,36.32049560546875,22509700,19.184499740600586,19.372499465942383,19.177499771118164,19.302000045776367,41608000
2015-04-17,26.20485849824437,26.26334870956387,25.82565998125791,25.976348876953125,43037837,35.898351936120825,35.95865936909399,35.45899268395571,35.85527801513672,42387600,19.131500244140625,19.17799949645996,18.719999313354492,18.777999877929688,76794000
2015-04-20,26.053182196926716,26.57315506506782,25.998656679601734,26.537961959838867,33585958,35.95004574205261,37.190592520546694,35.906971817319516,36.96660614013672,46057700,18.927499771118164,19.597000122070312,18.850000381469727,19.475500106811523,100322000
2015-04-21,26.64354163602701,26.736731978804965,26.45344653346359,26.46807098388672,36895018,37.04414250721518,37.17336757467932,36.639240363068865,36.734004974365234,26013800,19.565500259399414,19.729999542236328,19.34000015258789,19.55900001525879,92870000
2015-04-22,26.489383663627734,26.82050145714356,26.358027170300645,26.735490798950195,31871263,36.75984971947429,37.156138404021625,36.65647163435893,37.03553009033203,25064300,19.595500946044922,19.714000701904297,19.399999618530273,19.489999771118164,69494000
2015-04-23,26.816537587067835,27.310238398146822,26.778369535270382,27.11394691467285,83697161,36.949387009316126,37.56966222800407,36.871852606980134,37.337059020996094,46309500,19.510499954223633,19.5939998626709,19.3075008392334,19.499500274658203,159600000
2015-04-24,28.060702025635308,28.310527358264714,27.622021642452342,28.009151458740234,98650102,39.335709165180205,41.47220809310819,39.327095694543225,41.23960494995117,130933700,21.950000762939453,22.63249969482422,21.950000762939453,22.2549991607666,343538000
2015-04-27,28.003045428858417,28.130289328615632,27.496555588112066,27.604413986206055,47960000,40.68826002183707,41.463604007861534,40.679646549250414,41.3774528503418,59248200,22.19300079345703,22.34950065612793,21.870500564575195,21.92799949645996,108618000
2015-04-28,27.56813296321027,27.63672548740218,27.355694467992844,27.520416259765625,29820000,41.162080989352056,42.39401464109481,41.093163347819626,42.3509407043457,60730800,21.925500869750977,21.950000762939453,21.402000427246094,21.465499877929688,82810000
2015-04-29,27.360862131654248,27.520413301080623,27.183664164516088,27.291772842407227,33976000,41.97187844480189,42.480158700679844,41.78234921118734,42.26478576660156,47804600,21.337499618530273,21.711999893188477,21.30150032043457,21.4685001373291,72434000
2015-04-30,27.231630108846478,27.26741858175145,26.594418955880723,26.708242416381836,41644000,41.954652423398805,42.678305685931115,41.86850126932919,41.90296173095703,64725500,21.355499267578125,21.587499618530273,20.961999893188477,21.089000701904297,72958000
2015-05-01,26.76241856663679,26.81759064428564,26.447789071523104,26.73607635498047,35364000,41.851286505614055,42.1097334703826,41.696217669486636,41.920204162597656,38937300,21.19099998474121,21.281999588012695,20.799999237060547,21.14349937438965,71316000
2015-05-04,26.767390303694416,27.042753921771414,26.59491546306619,26.87922477722168,26160000,41.67034878333066,42.10109459378655,41.50666655843612,41.55835723876953,34039500,21.239999771118164,21.488500595092773,21.121000289916992,21.152000427246094,45408000
2015-05-05,26.751486194768344,26.82753409776568,26.36284705351563,26.383176803588867,27662000,41.19653301063128,41.489440321360995,40.75717368770173,41.00700378417969,50369200,21.142499923706055,21.375499725341797,21.051000595092773,21.059499740600586,57128000
2015-05-06,26.405043763799718,26.461706158487846,25.900294530004256,26.05611801147461,31340000,40.9811678257818,41.15346685634492,39.645856089996286,39.869842529296875,52433000,21.071500778198242,21.13599967956543,20.727500915527344,20.954999923706055,51050000
2015-05-07,26.04468798788253,26.51539130539159,25.933350274019816,26.378206253051758,30926000,39.86122483864525,40.56764783150529,39.76646021754665,40.231666564941406,32971700,21.207500457763672,21.424999237060547,21.142499923706055,21.3439998626709,55322000
2015-05-08,26.67394674591017,26.897617596212772,26.094888293481787,26.751981735229492,30552000,40.96393526269029,41.33437700710212,40.93809155979241,41.136234283447266,35364900,21.537500381469727,21.760000228881836,21.508499145507812,21.684499740600586,58176000
2015-05-11,26.759440256856923,26.93887371791373,26.611817299172582,26.626728057861328,18106000,40.9639333764136,41.27407094222907,40.80886459350586,40.80886459350586,24609400,21.625499725341797,21.950000762939453,21.568500518798828,21.642499923706055,47874000
2015-05-12,26.42293825489944,26.50291293213044,26.10781197449651,26.29569435119629,32684000,40.3608914994802,41.07593130606787,39.99044974436404,40.7916374206543,29928300,21.554000854492188,21.662500381469727,21.335500717163086,21.551000595092773,38956000
2015-05-13,26.371247095903552,26.558236431298884,26.276560743061076,26.324525833129883,25046000,41.515289299744126,41.62728415564537,40.98116529567199,41.03285598754883,34184600,21.499000549316406,21.67650032043457,21.290000915527344,21.3435001373291,39926000
2015-05-14,26.53079831611667,26.79075442896146,26.463201232346705,26.76093101501465,28078000,41.377450416688156,42.05802973257732,41.377450416688156,41.97188186645508,32980900,21.47249984741211,21.649999618530273,21.350500106811523,21.61400032043457,37770000
2015-05-15,26.7996985915541,26.80437052796187,26.362298025767245,26.534772872924805,39426000,42.10110794757704,42.135568412062945,41.39468485726978,41.61005783081055,28642700,21.399999618530273,21.520000457763672,21.21500015258789,21.299999237060547,84806000
2015-05-18,26.44331726142522,26.58298616455554,26.286249945882485,26.457731246948242,40068000,41.33437053454743,41.5411299843454,41.0156195321751,41.36021423339844,24136500,21.299999237060547,21.363500595092773,21.072999954223633,21.261999130249023,47804000
2015-05-19,26.541232254247763,26.87326014571185,26.494510998409723,26.7092342376709,39338000,41.2388223451311,41.45559495422678,40.90932705315314,41.25616455078125,28574800,21.243499755859375,21.41200065612793,21.0314998626709,21.085500717163086,49284000
2015-05-20,26.765401501066293,26.985593042547087,26.491131918127017,26.804170608520508,28616000,41.091415250948515,41.55964488044021,40.987365324735094,41.25616455078125,25047900,21.030000686645508,21.354999542236328,20.917999267578125,21.19300079345703,43924000
2015-05-21,26.738562293399905,27.03132244759238,26.640645025712054,26.9652156829834,29254000,40.996031887911954,41.27350054340778,40.76191708964598,41.11742401123047,22410700,21.399999618530273,21.844999313354492,21.399999618530273,21.581499099731445,82428000
2015-05-22,26.847911467232922,27.048717508702758,26.816100965866244,26.845924377441406,23524000,41.01338008411617,41.05673394767974,40.59717704006801,40.66654586791992,25720600,21.577499389648438,21.621999740600586,21.38050079345703,21.381500244140625,40412000
2015-05-26,26.747012272360465,26.79075289776687,26.337446132858904,26.458724975585938,48130000,40.60584638346941,40.64920024338801,40.05090573037389,40.397743225097656,29581900,21.309999465942383,21.350000381469727,21.100000381469727,21.273500442504883,44884000
2015-05-27,26.482585424292814,26.867796471276183,26.42840878079917,26.830020904541016,30500000,40.59718597433544,41.420922794074826,40.42376717422896,41.282188415527344,27335600,21.372499465942383,21.592500686645508,21.250499725341797,21.570999145507812,44622000
2015-05-28,26.74154315864002,26.87077604496058,26.654063806602526,26.82952117919922,20596000,41.186809380022865,41.63769695331628,41.09142887117579,41.143455505371094,19283700,21.48550033569336,21.5674991607666,21.273500442504883,21.328500747680664,38248000
2015-05-29,26.70973631431303,26.77236378019477,26.41548582073989,26.44828987121582,51948000,41.12610397634961,41.24749612094715,40.39774780107652,40.63186264038086,36519600,21.361499786376953,21.625,21.361499786376953,21.46150016784668,60322000
2015-06-01,26.6809049053032,26.6809049053032,26.33148237066232,26.541730880737305,38086000,40.80528250389584,41.420916001005274,40.423760544693856,40.95268630981445,28837300,21.520000457763672,21.658000946044922,21.309999465942383,21.54599952697754,45066000
2015-06-02,26.48904633564339,26.98957115537969,26.409519128879975,26.799699783325195,38780000,40.69256023959348,41.05673668705115,40.423760975264265,40.68388748168945,21498300,21.50349998474121,21.661500930786133,21.3125,21.54949951171875,33378000
2015-06-03,26.83598128695998,27.014419282741105,26.696807272483888,26.85586166381836,34340000,41.07407546924909,41.39490133117898,40.5971763626323,40.62318801879883,28002200,21.719999313354492,21.91950035095215,21.637500762939453,21.829500198364258,54558000
2015-06-04,26.729117964428998,26.869780408084548,26.558133441150073,26.676429748535156,26966000,40.57116768306321,40.89199026084327,40.05958412556572,40.19831848144531,27745500,21.719999313354492,21.83799934387207,21.46299934387207,21.538999557495117,50216000
2015-06-05,26.659035117814913,26.701285427221134,26.46866697552284,26.508928298950195,27764000,40.1549716843239,40.33705993827927,39.74743799507169,40.007564544677734,25438100,21.482999801635742,21.540000915527344,21.325000762939453,21.34749984741211,38158000
2015-06-08,26.507935034757892,26.548194462533505,26.15652349111259,26.185848236083984,30412000,40.14629522400308,40.2590179312599,39.60002720480738,39.65205383300781,22121600,21.2810001373291,21.34000015258789,21.071500778198242,21.174999237060547,43450000
2015-06-09,26.22213026307705,26.303644549654695,25.99597367109652,26.17888641357422,29106000,39.67806456586887,39.834141139133955,39.41793804632313,39.58268737792969,24406100,21.148000717163086,21.374500274658203,20.957000732421875,21.27400016784668,45774000
2015-06-10,26.3115986580716,26.758938430649767,26.31110188565102,26.675931930541992,36300000,39.70407470959861,40.60584962164379,39.61736367515902,40.41508865356445,28417400,21.322999954223633,21.610000610351562,21.283000946044922,21.53849983215332,43446000
2015-06-11,26.762172807198986,26.789758848731058,26.493519385064282,26.57254981994629,24350000,40.4584382551138,40.68388030553351,39.9988813979001,40.267677307128906,27347800,21.614500045776367,21.944499969482422,21.57349967956543,21.648500442504883,58450000
2015-06-12,26.42293754838015,26.498488673436185,26.351362498946326,26.4592227935791,19116000,40.07693350421479,40.29370618079287,39.799464742809946,39.86016082763672,23931000,21.5625,21.618000030517578,21.413000106811523,21.496000289916992,41088000
2015-06-15,26.244001544919957,26.25891419898267,26.045184486171834,26.204238891601562,32654000,39.40926056245099,39.58267930936104,39.03641141428499,39.435272216796875,33254500,21.382999420166016,21.40250015258789,21.131999969482422,21.183500289916992,41020000
2015-06-16,26.263884110198873,26.325518024798466,26.122722992004537,26.25145721435547,21436000,39.32255929756416,40.0942727475189,39.279205426995276,39.738765716552734,27070300,21.207500457763672,21.398500442504883,21.133499145507812,21.363000869750977,45928000
2015-06-17,26.31209556236926,26.392119532276684,26.099856180884668,26.30662727355957,25884000,39.65205760273881,39.94686857519253,39.33123496755605,39.86016082763672,28704100,21.417999267578125,21.5674991607666,21.237499237060547,21.390499114990234,43718000
2015-06-18,26.393115206644943,26.748502813844556,26.382677296684406,26.67792320251465,36662000,40.076922297374395,40.57983304640691,40.03356512803205,40.510467529296875,32658300,21.514999389648438,21.986499786376953,21.470500946044922,21.969499588012695,67568000
2015-06-19,26.701779265035782,26.75347203794542,26.493019187636953,26.675931930541992,37870000,40.57116829398042,40.60585271039458,39.877496504137206,39.97287368774414,63837000,22.01300048828125,22.249500274658203,21.66200065612793,21.746000289916992,89902000
2015-06-22,26.820076250811077,27.026350575282244,26.717684247225346,26.750490188598633,25006000,40.17230903644996,40.51047384080535,40.02490191463281,40.08559799194336,20318100,21.850000381469727,21.961999893188477,21.708999633789062,21.81450080871582,36472000
2015-06-23,26.82256148909225,26.914961159882445,26.604358942219438,26.86431312561035,23950000,39.998889342809,40.12895094507018,39.55667129513202,39.808128356933594,25896500,21.779499053955078,22.351999282836914,21.684499740600586,22.29949951171875,64900000
2015-06-24,26.840456799071546,26.840456799071546,26.62473999414115,26.733095169067383,25732000,39.60002441477109,40.10293852887752,39.495974473389346,39.574012756347656,34890900,22.24850082397461,22.32349967956543,22.011499404907227,22.04199981689453,52416000
2015-06-25,26.784290608595807,26.88519040232143,26.603364944458008,26.603364944458008,26714000,39.912179425766496,39.93819439310278,39.45262246431273,39.58268737792969,20616000,21.903499603271484,22.173500061035156,21.819499969482422,22.0049991607666,44750000
2015-06-26,26.704265955980205,26.729117850422952,26.41051038245263,26.427410125732422,42182000,39.582678690279714,40.12894326912459,39.045080252497954,39.244510650634766,49835300,22.08799934387207,22.17449951171875,21.753000259399414,21.905000686645508,52490000
2015-06-29,26.095385354658436,26.274322036880285,25.8732067153439,25.921916961669922,38756000,39.05376125750326,39.218507280059136,38.464139387309004,38.472808837890625,34081700,21.749000549316406,21.850000381469727,21.450000762939453,21.493000030517578,55064000
2015-06-30,26.145586941730105,26.157018396198655,25.87121686586069,25.871713638305664,44344000,38.767608113382174,38.77628086904354,38.099948158003784,38.282039642333984,35945400,21.709999084472656,21.778499603271484,21.523000717163086,21.704500198364258,51938000
2015-07-01,26.081469224554702,26.129185927939226,25.75839077586206,25.937822341918945,39220000,38.55084092745964,39.21850097632557,38.238687833684644,38.542171478271484,28343900,21.967500686645508,22.0,21.77899932861328,21.86949920654297,39742000
2015-07-02,25.900048002424533,26.077492473961957,25.900048002424533,26.015361785888672,24718000,38.56817913853334,38.802293934614376,38.204002771976555,38.49881362915039,21752000,21.850000381469727,21.90999984741211,21.673999786376953,21.885499954223633,26868000
2015-07-06,25.821515010162308,26.107316561905265,25.796663113506003,25.988521575927734,25610000,38.117312569574715,38.56820020373531,38.10864311654948,38.49016189575195,23034000,21.761499404907227,21.986499786376953,21.676000595092773,21.802000045776367,38064000
2015-07-07,26.00194312587181,26.153542166840445,25.606792832777945,26.095884323120117,31944000,38.4467899715038,38.57685485966404,37.56235733200168,38.412105560302734,36435800,21.784000396728516,21.886499404907227,21.278499603271484,21.836000442504883,69084000
2015-07-08,25.898554443697943,25.98225680827707,25.653014235052968,25.688800811767578,25934000,38.53349998464029,38.93236412181075,38.17799301789475,38.360084533691406,39785900,21.717500686645508,21.79949951171875,21.441499710083008,21.485000610351562,47662000
2015-07-09,26.001443942411456,26.033751216838624,25.863762128616383,25.880165100097656,36846000,38.802297532502685,39.20983110135994,38.58552492058926,38.602867126464844,32424700,21.7450008392334,21.93600082397461,21.707500457763672,21.719499588012695,45428000
2015-07-10,26.159007683747472,26.470654657364637,26.122225665536675,26.349872589111328,39134000,39.02775012052058,39.14047283527293,38.64623141141289,38.68091583251953,25465800,22.024499893188477,22.236000061035156,21.950000762939453,22.175500869750977,48020000
2015-07-13,26.486557996914936,27.193853864549002,26.462701543680296,27.166019439697266,44130000,39.001729017910975,39.55666639053719,38.97571736222151,39.487300872802734,28178300,22.414499282836914,22.89349937438965,22.37700080871582,22.778499603271484,79136000
2015-07-14,27.176458901488708,28.12526965301864,27.173975039183617,27.889223098754883,64882000,39.409271132861846,39.85148591379085,39.28787896977107,39.55667495727539,22880300,23.115999221801758,23.479999542236328,22.908000946044922,23.278499603271484,94724000
2015-07-15,27.84100902442781,28.1577754085403,27.674996014279884,27.845481872558594,35692000,39.608696914392056,39.7907851375446,39.391924275109126,39.678062438964844,26629600,23.152000427246094,23.235000610351562,23.010000228881836,23.059499740600586,59748000
2015-07-16,28.089036335532974,28.86243902660626,28.083071273688493,28.821184158325195,95366000,39.8948438233241,40.484465796035714,39.860162707279486,40.45845413208008,26271700,23.274999618530273,23.79400062561035,23.239999771118164,23.77400016784668,81912000
2015-07-17,32.25825638402284,33.52413132526842,32.05943740910099,33.44768524169922,223298000,40.363071006086464,40.56250146810162,40.11161391184142,40.42376708984375,29467100,23.885000228881836,24.270999908447266,23.862499237060547,24.15049934387207,98644000
2015-07-20,32.76723007313101,33.24638039877022,32.457570173555645,32.95511245727539,117218000,40.44977594128837,40.865979013106276,40.267684409871556,40.68388748168945,30631900,24.62849998474121,24.65999984741211,24.270000457763672,24.405000686645508,95050000
2015-07-21,32.566917913240275,33.45116146584924,32.521685076830515,32.9193229675293,67544000,40.56248751842556,41.03938988063545,40.30236106211212,40.99603271484375,42781900,24.395000457763672,24.444000244140625,24.127500534057617,24.399999618530273,63636000
2015-07-22,32.84923826924079,33.73149478391259,32.755298976038254,32.90938186645508,78586000,39.40058984102511,40.69255609916672,39.192489980134106,39.487300872802734,59152400,24.29949951171875,24.625,24.2450008392334,24.41349983215332,62298000
2015-07-23,32.86813026154658,32.98543304069442,31.86061872783387,32.023651123046875,60582000,39.2531845787109,40.08559060648103,39.105777484052375,39.98154067993164,33934000,24.58300018310547,24.58300018310547,23.78499984741211,24.108999252319336,187488000
2015-07-24,32.15884034846807,32.21699685266095,30.942074010352293,30.99376678466797,72514000,39.80812530596958,40.16363228387103,39.712744820342,39.834136962890625,32333200,28.949499130249023,29.028499603271484,26.467500686645508,26.47100067138672,438188000
2015-07-27,30.866523157620648,31.52759454774371,30.841671263151827,31.177675247192383,53508000,39.834142968623475,39.89483904904884,39.2358516154213,39.32255935668945,39701400,26.387500762939453,27.247499465942383,26.329999923706055,26.570499420166016,149820000
2015-07-28,31.454528458594698,31.454528458594698,30.981341345375515,31.214454650878906,34546000,39.52198791754505,39.57401123238855,38.83698560547738,39.31388473510742,34328900,26.799999237060547,26.819499969482422,26.1560001373291,26.30150032043457,105462000
2015-07-29,31.25421876275559,31.480870231395418,30.948534973446463,31.409793853759766,31502000,39.36591650510865,40.56249921060404,39.24452103666182,40.13762664794922,40945900,26.54599952697754,26.648500442504883,26.250999450683594,26.450000762939453,75052000
