Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2015-05-12,26.29569435119629,26.50291293213044,26.10781197449651,26.42293825489944,32684000
2015-05-13,26.324525833129883,26.558236431298884,26.276560743061076,26.371247095903552,25046000
2015-05-14,26.76093101501465,26.79075442896146,26.463201232346705,26.53079831611667,28078000
2015-05-15,26.534772872924805,26.80437052796187,26.362298025767245,26.7996985915541,39426000
2015-05-18,26.457731246948242,26.58298616455554,26.286249945882485,26.44331726142522,40068000
2015-05-19,26.7092342376709,26.87326014571185,26.494510998409723,26.541232254247763,39338000
2015-05-20,26.804170608520508,26.985593042547087,26.491131918127017,26.765401501066293,28616000
2015-05-21,26.9652156829834,27.03132244759238,26.640645025712054,26.738562293399905,29254000
2015-05-22,26.845924377441406,27.048717508702758,26.816100965866244,26.847911467232922,23524000
2015-05-26,26.458724975585938,26.79075289776687,26.337446132858904,26.747012272360465,48130000
2015-05-27,26.830020904541016,26.867796471276183,26.42840878079917,26.482585424292814,30500000
2015-05-28,26.82952117919922,26.87077604496058,26.654063806602526,26.74154315864002,20596000
2015-05-29,26.44828987121582,26.77236378019477,26.41548582073989,26.70973631431303,51948000
2015-06-01,26.541730880737305,26.6809049053032,26.33148237066232,26.6809049053032,38086000
2015-06-02,26.799699783325195,26.98957115537969,26.409519128879975,26.48904633564339,38780000
2015-06-03,26.85586166381836,27.014419282741105,26.696807272483888,26.83598128695998,34340000
2015-06-04,26.676429748535156,26.869780408084548,26.558133441150073,26.729117964428998,26966000
2015-06-05,26.508928298950195,26.701285427221134,26.46866697552284,26.659035117814913,27764000
2015-06-08,26.185848236083984,26.548194462533505,26.15652349111259,26.507935034757892,30412000
2015-06-09,26.17888641357422,26.303644549654695,25.99597367109652,26.22213026307705,29106000
2015-06-10,26.675931930541992,26.758938430649767,26.31110188565102,26.3115986580716,36300000
2015-06-11,26.57254981994629,26.789758848731058,26.493519385064282,26.762172807198986,24350000
2015-06-12,26.4592227935791,26.498488673436185,26.351362498946326,26.42293754838015,19116000
2015-06-15,26.204238891601562,26.25891419898267,26.045184486171834,26.244001544919957,32654000
2015-06-16,26.25145721435547,26.325518024798466,26.122722992004537,26.263884110198873,21436000
2015-06-17,26.30662727355957,26.392119532276684,26.099856180884668,26.31209556236926,25884000
2015-06-18,26.67792320251465,26.748502813844556,26.382677296684406,26.393115206644943,36662000
2015-06-19,26.675931930541992,26.75347203794542,26.493019187636953,26.701779265035782,37870000
2015-06-22,26.750490188598633,27.026350575282244,26.717684247225346,26.820076250811077,25006000
2015-06-23,26.86431312561035,26.914961159882445,26.604358942219438,26.82256148909225,23950000
2015-06-24,26.733095169067383,26.840456799071546,26.62473999414115,26.840456799071546,25732000
2015-06-25,26.603364944458008,26.88519040232143,26.603364944458008,26.784290608595807,26714000
2015-06-26,26.427410125732422,26.729117850422952,26.41051038245263,26.704265955980205,42182000
2015-06-29,25.921916961669922,26.274322036880285,25.8732067153439,26.095385354658436,38756000
2015-06-30,25.871713638305664,26.157018396198655,25.87121686586069,26.145586941730105,44344000
2015-07-01,25.937822341918945,26.129185927939226,25.75839077586206,26.081469224554702,39220000
2015-07-02,26.015361785888672,26.077492473961957,25.900048002424533,25.900048002424533,24718000
2015-07-06,25.988521575927734,26.107316561905265,25.796663113506003,25.821515010162308,25610000
2015-07-07,26.095884323120117,26.153542166840445,25.606792832777945,26.00194312587181,31944000
2015-07-08,25.688800811767578,25.98225680827707,25.653014235052968,25.898554443697943,25934000
2015-07-09,25.880165100097656,26.033751216838624,25.863762128616383,26.001443942411456,36846000
2015-07-10,26.349872589111328,26.470654657364637,26.122225665536675,26.159007683747472,39134000
2015-07-13,27.166019439697266,27.193853864549002,26.462701543680296,26.486557996914936,44130000
2015-07-14,27.889223098754883,28.12526965301864,27.173975039183617,27.176458901488708,64882000
2015-07-15,27.845481872558594,28.1577754085403,27.674996014279884,27.84100902442781,35692000
2015-07-16,28.821184158325195,28.86243902660626,28.083071273688493,28.089036335532974,95366000
2015-07-17,33.44768524169922,33.52413132526842,32.05943740910099,32.25825638402284,223298000
2015-07-20,32.95511245727539,33.24638039877022,32.457570173555645,32.76723007313101,117218000
2015-07-21,32.9193229675293,33.45116146584924,32.521685076830515,32.566917913240275,67544000
2015-07-22,32.90938186645508,33.73149478391259,32.755298976038254,32.84923826924079,78586000
2015-07-23,32.023651123046875,32.98543304069442,31.86061872783387,32.86813026154658,60582000
2015-07-24,30.99376678466797,32.21699685266095,30.942074010352293,32.15884034846807,72514000
2015-07-27,31.177675247192383,31.52759454774371,30.841671263151827,30.866523157620648,53508000
2015-07-28,31.214454650878906,31.454528458594698,30.981341345375515,31.454528458594698,34546000
2015-07-29,31.409793853759766,31.480870231395418,30.948534973446463,31.25421876275559,31502000
2015-07-30,31.44260025024414,31.573323457475563,30.918715772481974,31.313866028919914,29484000
2015-07-31,31.09566307067871,31.4585060480633,31.09019478156222,31.38245814935172,34122000
2015-08-03,31.374008178710938,31.465763190530705,31.082243471552694,31.082243471552694,26090000
2015-08-04,31.27658462524414,31.55294177465367,31.172702308007675,31.235329761799026,29818000
2015-08-05,31.998794555664062,32.20159148708351,31.470933991325005,31.5290867072702,46686000
2015-08-06,31.944120407104492,32.078275523290145,31.425702292976442,32.05943609040408,31452000
2015-08-07,31.577299118041992,31.94411817096755,31.299451631829687,31.82234445388052,28078000
2015-08-10,31.499265670776367,31.981897194994527,31.37594854011777,31.785067218418707,36184000
2015-08-11,32.84376907348633,33.545594696111,32.520192016177496,33.26227895533892,100584000
2015-08-12,32.78313064575195,33.053522736014,32.42177611254759,32.9580893412966,58734000
2015-08-13,32.6285514831543,33.0286732783339,32.39051782774289,32.77130341758646,36214000
2015-08-14,32.6618537902832,32.797795010165984,32.44017191592737,32.556977915002065,21442000
2015-08-17,32.84824752807617,32.87359809438735,32.369593948281214,32.64595114655994,21034000
2015-08-18,32.61264419555664,33.003820258067655,32.47993390333689,32.89944116350404,29122000
2015-08-19,32.849735260009766,33.15293331824608,32.51621891281231,32.636009335575736,42682000
2015-08-20,32.15039825439453,32.95362636076446,31.955060465933855,32.579348069807345,57106000
2015-08-21,30.443044662475586,31.813397254705272,30.435589283021784,31.799978709335342,85304000
2015-08-24,29.306299209594727,29.789427499767257,28.085556711751952,28.4807069769955,115406000
2015-08-25,28.931028366088867,30.69007106184665,28.883808441159278,30.563822608525427,70760000
2015-08-26,31.24527359008789,31.39886160330297,29.775509700802317,30.33717163972569,84718000
2015-08-27,31.69211769104004,31.989350676206918,30.916229285934325,31.781087360749442,69826000
2015-08-28,31.332754135131836,31.655834476823234,31.043475178766986,31.45403487844409,39574000
2015-08-31,30.729839324951172,31.602154734134757,30.701508124998078,31.19159503282009,43534000
2015-09-01,29.712881088256836,30.461928603205873,29.52947156602164,29.940031234164312,74042000
2015-09-02,30.535491943359375,30.535491943359375,29.80831565967282,30.100577136032204,51512000
2015-09-03,30.13338279724121,30.802406359735883,29.96294623565603,30.66770707760378,35192000
2015-09-04,29.85752296447754,29.995204780020863,29.586634077719566,29.822729931244005,41780000
2015-09-08,30.5513973236084,30.63341028299362,30.02751096215891,30.443538924509397,45590000
2015-09-09,30.454973220825195,31.1408965791903,30.29989487983762,30.877463056547285,34042000
2015-09-10,30.883920669555664,31.02359146846518,30.390853151626384,30.473859657398087,38106000
2015-09-11,31.10361671447754,31.10411348695232,30.688584168658775,30.804394725861314,27470000
2015-09-14,30.977861404418945,31.108085932505446,30.78848682932983,31.100133781680693,34046000
2015-09-15,31.569347381591797,31.74629507636438,31.004702913320347,31.149840106124504,41688000
2015-09-16,31.611099243164062,31.70901650812216,31.42918003038367,31.58575057511819,25730000
2015-09-17,31.95505142211914,32.35268549421486,31.563378618811722,31.701060416455935,45494000
2015-09-18,31.27658462524414,31.81090886428959,31.16574370203086,31.65135769923859,102668000
2015-09-21,31.584259033203125,31.636448583864926,31.112067318812155,31.53256625501266,35770000
2015-09-22,30.950525283813477,31.19208941578491,30.589669403180466,31.164751762884922,51258000
2015-09-23,30.934123992919922,31.26068363205337,30.81682122373105,30.918716462088305,29418000
2015-09-24,31.1051082611084,31.180657493296287,30.439067216100558,30.649814401655885,44802000
2015-09-25,30.417692184448242,31.30243444687356,30.36947871119512,31.30243444687356,43480000
2015-09-28,29.56873893737793,30.5486643370461,29.294867519345104,30.336675220232028,62554000
2015-09-29,29.572715759277344,30.071251556891674,29.336618018497905,29.687532764657238,46190000
2015-09-30,30.241241455078125,30.258141199054712,29.859014865966504,29.985760101673765,48268000
2015-10-01,30.383893966674805,30.423656619134928,29.815273436694184,30.238756777450995,37352000
2015-10-02,31.160280227661133,31.181652820008996,29.978304957503518,30.180603218270928,53696000
2015-10-05,31.88397789001465,31.960522560001447,31.16475188423304,31.413274623507505,36072000
2015-10-06,32.081295013427734,32.270671449146214,31.63842817497717,31.753245152338877,43326000
2015-10-07,31.928213119506836,32.33822482093975,31.420729735720066,32.27018216540743,41854000
2015-10-08,31.7691593170166,32.03209604417443,31.09317715583714,31.878509930171532,43642000
2015-10-09,31.99034881591797,32.108645141609884,31.57819827391362,31.810915341234068,32974000
2015-10-12,32.14243698120117,32.233395628180375,31.761700755262744,31.91479008147597,25504000
2015-10-13,32.42227554321289,32.6962436268823,31.967478513030517,31.967478513030517,36154000
2015-10-14,32.36560821533203,32.77467941712136,32.25079312002018,32.46750343649098,28310000
2015-10-15,32.8914909362793,32.96058023092387,32.52963959513655,32.53958262881338,37714000
2015-10-16,32.91435241699219,33.05203422783433,32.66582967605103,33.00928904448642,32222000
2015-10-19,33.10820007324219,33.143986650420615,32.78412620452421,32.863651510236714,29546000
2015-10-20,32.321868896484375,33.03960259066563,32.01941794731804,33.00580310836415,49964000
2015-10-21,31.940641403198242,32.59972194091344,31.896898881564045,32.514231571800195,35822000
2015-10-22,32.39692687988281,32.69565017372902,32.01022556769004,32.143929402641035,81420000
2015-10-23,34.8925895690918,36.2843183657358,34.867739571532084,36.16005700146958,133078000
2015-10-26,35.428409576416016,35.74502808001125,34.85581294016671,34.87022692615554,54332000
2015-10-27,35.215171813964844,35.47015636680935,35.0193373065586,35.159999739911676,44916000
2015-10-28,35.43685531616211,35.43834563344297,34.94627168768626,35.15751752597607,43578000
2015-10-29,35.634185791015625,35.70078742908653,35.29072641837315,35.3150834371814,29120000
2015-10-30,35.33049392700195,35.687870542568916,35.2927164644933,35.575038719693744,38176000
2015-11-02,35.84244918823242,35.8677997533429,35.083957246401916,35.34291981047511,37726000
2015-11-03,35.89463806152344,36.018398866850056,35.52483458640881,35.73061214310214,31308000
2015-11-04,36.19038009643555,36.43840608550132,35.88171752660131,35.886685251479776,34134000
2015-11-05,36.34645080566406,36.75551826581996,36.257976012270994,36.257976012270994,37232000
2015-11-06,36.471214294433594,36.55322726589601,36.13570702864702,36.35888303070493,30232000
2015-11-09,36.030330657958984,36.51843046410905,35.758944996626184,36.29426094012348,41396000
2015-11-10,36.20082092285156,36.31364895527373,35.7127210829311,36.00597992174745,32160000
2015-11-11,36.5527229309082,36.831067170049224,36.295751282118665,36.40659220535917,27328000
2015-11-12,36.345455169677734,36.6720128791589,36.216969344926355,36.33402181976848,36744000
2015-11-13,35.63815689086914,36.341476650627136,35.62473645149295,36.243062623305626,41510000
2015-11-16,36.232627868652344,36.25896818375374,35.35633647596156,35.568572066989454,38118000
2015-11-17,36.05070877075195,36.37602646969754,35.93772906281618,36.24903095266129,30218000
2015-11-18,36.781368255615234,36.851451097099925,36.13520756669459,36.16403933141555,33686000
2015-11-19,36.702335357666016,36.88077146131357,36.65362132299401,36.718736431926985,26542000
2015-11-20,37.60646057128906,37.67206865944959,36.93047845584372,37.10593392217581,44246000
2015-11-23,37.57564163208008,37.910052893901785,37.36887054332246,37.648708890602286,28290000
2015-11-24,37.19292068481445,37.54080170640193,36.66356603439599,37.37781863057856,46662000
2015-11-25,37.186458587646484,37.37781836600295,37.082576264942325,37.18596181520455,22442000
2015-11-27,37.29133605957031,37.44790660510339,37.15365424411136,37.20186771814516,16770000
2015-11-30,36.91059494018555,37.52344901675692,36.8444862896799,37.219257454262724,41952000
2015-12-01,38.12538146972656,38.22031431413901,37.1143887696705,37.134767818399126,42692000
2015-12-02,37.89375305175781,38.56849138542782,37.72376586272228,38.217826919329916,44608000
2015-12-03,37.404659271240234,38.2225476954694,37.06120369799279,38.0741795901,51812000
2015-12-04,38.11394500732422,38.197448285400014,37.27841166195656,37.43249455000269,55146000
2015-12-07,37.93699645996094,38.20937945825324,37.53141018163835,38.16166275630537,36246000
2015-12-08,37.893253326416016,38.01403728072948,37.4871665306604,37.67057793797336,36590000
2015-12-09,37.358436584472656,37.985704699024396,36.63230316985515,37.73420132627453,54000000
2015-12-10,37.25157165527344,37.56918369975161,36.97173707109126,37.420072324897255,39768000
2015-12-11,36.72520446777344,37.06518267795669,36.61983181402663,36.839026046288936,44488000
2015-12-14,37.16756820678711,37.215284904184394,35.994540629428705,36.87033523701073,48250000
2015-12-15,36.95035934448242,37.680023265522316,36.93097763472931,37.42752634472383,53324000
2015-12-16,37.680519104003906,37.804780471534336,36.753280081735106,37.278410259130105,39866000
2015-12-17,37.25008010864258,37.90866385820118,37.228707516873634,37.89574019021883,31068000
2015-12-18,36.747066497802734,37.483688966259976,36.68941056129638,37.10493982324197,62974000
2015-12-21,37.16756820678711,37.27840913090895,36.781363675830164,37.08605202406026,30514000
2015-12-22,37.278411865234375,37.51947923200205,37.05623322827431,37.36042482639663,27308000
2015-12-23,37.293819427490234,37.48766686598224,36.98018536027477,37.4508867434044,31318000
2015-12-24,37.198883056640625,37.345514359826815,37.11041205285616,37.25604601896583,10544000
2015-12-28,37.900211334228516,37.924071578131304,37.25455131398428,37.423544942287506,30306000
2015-12-29,38.60055160522461,38.76855169376082,38.09505343805461,38.10797710519677,35300000
2015-12-30,38.322208404541016,38.65026026430344,38.118421715543775,38.60055647129116,25866000
2015-12-31,37.719783782958984,38.24764426933694,37.69294290505425,38.24764426933694,30018000
2016-01-04,36.87282180786133,36.983165967669414,36.34684974911565,36.930481542203275,65456000
2016-01-05,36.90960693359375,37.3778206772998,36.713768606837945,37.10196026872845,39014000
2016-01-06,36.9612922668457,37.138241836606575,36.23063487317966,36.28431662941674,38940000
2016-01-07,36.10488510131836,36.70680642466284,35.74054993007167,36.29972607199423,59274000
2016-01-08,35.51240539550781,36.4448623821331,35.439341929332514,36.35638759470715,49018000
2016-01-11,35.58995056152344,35.730366534653754,34.969140403124605,35.61878232785459,41812000
2016-01-12,36.08898162841797,36.22218869214211,35.653915155136914,35.87077718016588,40490000
2016-01-13,34.82101821899414,36.51991931502614,34.724094501541884,36.326568652569144,50034000
2016-01-14,35.52483367919922,35.882953512333174,34.25140495226613,35.060594153461516,44516000
2016-01-15,34.5173225402832,35.12819336498941,34.066006679010115,34.40995901979079,72162000
2016-01-19,34.88215637207031,35.289236755618525,34.465633519588955,34.957210727542105,45362000
2016-01-20,34.71614456176758,35.13366097364964,33.4640845142879,34.227051199165494,68900000
2016-01-21,35.12073516845703,35.74701354033946,34.517820270299666,34.901540961630865,48244000
2016-01-22,36.04822540283203,36.191375506995904,35.7932901183841,35.966212440826354,40236000
2016-01-25,35.373233795166016,36.26841390319995,35.29072406763541,35.96521587236155,34234000
2016-01-26,35.44133377075195,35.701786651670396,35.1152727932031,35.48159509448614,26634000
2016-01-27,34.79269027709961,35.69955036100408,34.51434599419292,35.47264668024493,43884000
2016-01-28,36.33203887939453,36.46773360792732,35.40703715630365,35.89762083125628,53528000
2016-01-29,36.92799377441406,37.029392237540456,36.125266369759494,36.360368674200465,69486000
2016-02-01,37.37782287597656,37.66909462480236,36.94390536814034,37.301278196966955,102784000
2016-02-02,38.00658416748047,39.260134556382454,38.00658416748047,38.99321983586462,126962000
2016-02-03,36.132720947265625,38.49617083493374,35.81212828183226,38.283438464303146,123420000
2016-02-04,35.191314697265625,36.13520120718094,34.88562902777617,35.92693980930609,103374000
2016-02-05,33.97653579711914,34.9915024806238,33.80654483312726,34.98553741969268,102114000
2016-02-08,33.93528366088867,33.999401434775734,32.95709701704148,33.19518374023319,84948000
2016-02-09,33.70515060424805,34.78821316351696,33.24091105196882,33.417363871396084,72178000
2016-02-10,34.00387954711914,34.85829788761108,33.90496493984837,34.14006725954496,52760000
2016-02-11,33.95367431640625,34.26383098740126,33.24578491700069,33.55057189468574,60480000
2016-02-12,33.91838073730469,34.482528389700185,33.72950482985974,34.30906001155732,42828000
2016-02-16,34.34584045410156,34.693774550650865,34.05009779928922,34.44425448417913,50400000
2016-02-17,35.2107048034668,35.277807014257085,34.364735343622726,34.69825172320991,49852000
2016-02-18,34.661468505859375,35.40703676145169,34.59585661845775,35.29023076470306,37664000
2016-02-19,34.838417053222656,34.946322856013026,34.497441542286126,34.54615178782618,31786000
2016-02-22,35.11427307128906,35.45126677625089,34.91793800410146,35.16348008314495,38996000
2016-02-23,34.58690643310547,35.21069709415122,34.47407842290398,34.865250665579154,40186000
2016-02-24,34.77131271362305,34.79318207670335,33.8378621621566,34.24245485953204,39272000
2016-02-25,35.078983306884766,35.09041665745016,34.32521644390497,34.79368044460029,32844000
2016-02-26,35.045188903808594,35.46071821317391,34.8359301395774,35.21965084261509,44870000
2016-02-29,34.68234634399414,35.33446832326873,34.677871599361225,34.80909158964325,49622000
2016-03-01,35.72812271118164,35.72812271118164,34.781748498610085,34.973112060580895,43028000
2016-03-02,35.7301139831543,35.787273149297434,35.38963526410954,35.73756936168793,32580000
2016-03-03,35.41051483154297,35.75993928339241,35.092406006575075,35.721665049665674,39160000
2016-03-04,35.33446502685547,35.61281307783761,35.09240411773581,35.5382554964646,39442000
2016-03-07,34.552616119384766,35.19534491682205,34.14205830587151,35.13614935529301,59702000
2016-03-08,34.493465423583984,34.98156139645299,34.064511914454684,34.22605396452187,41526000
2016-03-09,35.05363845825195,35.075507823534544,34.494959033896485,34.717137678346255,28430000
2016-03-10,35.430397033691406,35.610327266338025,34.96019240405928,35.196785036305585,56670000
2016-03-11,36.12626266479492,36.13123418187777,35.64437817830674,35.787278009148096,39416000
2016-03-14,36.308677673339844,36.557697190001996,36.04325328925448,36.12576302235535,34366000
2016-03-15,36.201316833496094,36.39814491992162,36.024367230984,36.13123399083984,34420000
2016-03-16,36.5870246887207,36.655617213986055,36.01144360348048,36.103896376919735,32488000
2016-03-17,36.671024322509766,36.93396106894184,36.58254952217219,36.604915660459916,37216000
2016-03-18,36.66207504272461,36.88077247153691,36.37527807642187,36.87381386527257,59614000
2016-03-21,36.88525390625,36.905632956303265,36.45908754524593,36.60740637771397,36730000
2016-03-22,36.81864929199219,37.0298951773161,36.65512390752844,36.65512390752844,25394000
2016-03-23,36.68494415283203,37.06568047198858,36.59000751126388,36.89867389341212,28642000
2016-03-24,36.547752380371094,36.66937819805332,36.334022679052595,36.38422323947655,31898000
2016-03-28,36.45977783203125,36.73116729034735,36.40858372187744,36.621816671058816,26026000
2016-03-29,37.018455505371094,37.1417233324659,36.22268671054748,36.51246432106399,38076000
2016-03-30,37.30475616455078,37.67008490606823,37.21578459638991,37.28338357235256,35648000
2016-03-31,37.027408599853516,37.32066364609882,36.828092854358076,37.241138332195,34376000
2016-04-01,37.2739372253418,37.29530981749072,36.63225131194796,36.711780411051436,31534000
2016-04-04,37.04430389404297,37.41758479310237,36.90214733323594,37.28139329405407,22684000
2016-04-05,36.67201232910156,36.92053505162695,36.5512321668635,36.68195536160982,22646000
2016-04-06,37.064186096191406,37.0915237504406,36.56067876083405,36.57111856693032,21074000
2016-04-07,36.7952880859375,37.12930124090356,36.596469106581054,37.048285606903846,29064000
2016-04-08,36.73911666870117,37.05225395217,36.56017999467441,36.97869370966647,25816000
2016-04-11,36.587520599365234,37.029890803579114,36.58503673697081,36.931476762571016,24402000
2016-04-12,36.93495559692383,36.971739514720554,36.33452450163058,36.68196187776831,27060000
2016-04-13,37.3639030456543,37.496120365025014,36.99315909895558,37.236661035266955,34142000
2016-04-14,37.43746566772461,37.64175290865475,37.41286215898791,37.47772698897269,22706000
2016-04-15,37.72575759887695,37.82516519094831,37.41232069054301,37.47624128152321,36186000
2016-04-18,38.10400390625,38.17557705763403,37.641254700088574,37.79831821518998,31176000
2016-04-19,37.473751068115234,38.26753280942823,37.24511058823742,38.24814730641568,40610000
2016-04-20,37.4111213684082,37.68260940609134,37.27890784687196,37.67604897608251,30584000
2016-04-21,37.73271179199219,37.79782311251524,37.25604535244023,37.545822962094825,61210000
2016-04-22,35.72613525390625,36.58850941279522,35.46966037818338,36.100409658549246,119038000
2016-04-25,35.94384765625,35.98261487047924,35.56807909269825,35.593429657808535,39184000
2016-04-26,35.197776794433594,36.07386715164249,34.943584805038114,36.05666972549774,54892000
2016-04-27,35.083457946777344,35.2395317138823,34.41369113500022,35.155527872763926,61972000
2016-04-28,34.34683609008789,35.49749761107221,34.273772617794904,35.20374202806999,57346000
2016-04-29,34.44575119018555,34.674888435934236,34.24643546073118,34.330932285002525,49754000
2016-05-02,34.70420837402344,34.82499232417072,34.345838287031846,34.675380406643455,32906000
2016-05-03,34.4134407043457,34.68581989674362,34.39554551995925,34.637606424760286,30876000
2016-05-04,34.5794563293457,34.780759156190136,34.2469335168691,34.32049755759616,33870000
2016-05-05,34.8642578125,34.908497102424576,34.58044528579548,34.678859313921876,33670000
2016-05-06,35.34589767456055,35.382677795986446,34.699092371860544,34.71266070616943,36586000
2016-05-09,35.43437194824219,35.72315600288,35.29022830714022,35.389635884100755,30206000
2016-05-10,35.945335388183594,35.96123969071539,35.57453836826016,35.62573626727822,31392000
2016-05-11,35.553165435791016,36.00994959008253,35.42940083952177,35.956768393952984,33842000
2016-05-12,35.454750061035156,35.74999594169611,35.240523590835956,35.64114210704576,27214000
2016-05-13,35.33148193359375,35.62135811899372,35.253446950493576,35.386157236652274,26290000
2016-05-16,35.61281204223633,35.711722847302276,35.07401493280181,35.24698654463608,26342000
2016-05-17,35.102848052978516,35.86283035719211,34.997475398620765,35.58796347318833,40024000
2016-05-18,35.12273025512695,35.369762709448324,34.8245036873423,34.97560216519003,35336000
2016-05-19,34.80908966064453,35.09141190192799,34.63413094734959,34.91048812683855,33404000
